Date,Count,Date,Census_Tracts,PoliceDistrict
2014-07-06,33,2014-07-06,101.0,Southeastern
2014-07-13,27,2014-07-13,101.0,Southeastern
2014-07-20,16,2014-07-20,101.0,Southeastern
2014-07-27,25,2014-07-27,101.0,Southeastern
2014-08-03,23,2014-08-03,101.0,Southeastern
2014-08-10,28,2014-08-10,101.0,Southeastern
2014-08-17,22,2014-08-17,101.0,Southeastern
2014-08-24,13,2014-08-24,101.0,Southeastern
2014-08-31,19,2014-08-31,101.0,Southeastern
2014-09-07,29,2014-09-07,101.0,Southeastern
2014-09-14,17,2014-09-14,101.0,Southeastern
2014-09-21,19,2014-09-21,101.0,Southeastern
2014-09-28,17,2014-09-28,101.0,Southeastern
2014-10-05,20,2014-10-05,101.0,Southeastern
2014-10-12,12,2014-10-12,101.0,Southeastern
2014-10-19,18,2014-10-19,101.0,Southeastern
2014-10-26,27,2014-10-26,101.0,Southeastern
2014-11-02,18,2014-11-02,101.0,Southeastern
2014-11-09,21,2014-11-09,101.0,Southeastern
2014-11-16,12,2014-11-16,101.0,Southeastern
2014-11-23,13,2014-11-23,101.0,Southeastern
2014-11-30,26,2014-11-30,101.0,Southeastern
2014-12-07,14,2014-12-07,101.0,Southeastern
2014-12-14,16,2014-12-14,101.0,Southeastern
2014-12-21,13,2014-12-21,101.0,Southeastern
2014-12-28,10,2014-12-28,101.0,Southeastern
2015-01-04,21,2015-01-04,101.0,Southeastern
2015-01-11,18,2015-01-11,101.0,Southeastern
2015-01-18,17,2015-01-18,101.0,Southeastern
2015-01-25,13,2015-01-25,101.0,Southeastern
2015-02-01,22,2015-02-01,101.0,Southeastern
2015-02-08,12,2015-02-08,101.0,Southeastern
2015-02-15,12,2015-02-15,101.0,Southeastern
2015-02-22,13,2015-02-22,101.0,Southeastern
2015-03-01,17,2015-03-01,101.0,Southeastern
2015-03-08,13,2015-03-08,101.0,Southeastern
2015-03-15,28,2015-03-15,101.0,Southeastern
2015-03-22,31,2015-03-22,101.0,Southeastern
2015-03-29,16,2015-03-29,101.0,Southeastern
2015-04-05,15,2015-04-05,101.0,Southeastern
2015-04-12,32,2015-04-12,101.0,Southeastern
2015-04-19,26,2015-04-19,101.0,Southeastern
2015-04-26,31,2015-04-26,101.0,Southeastern
2015-05-03,29,2015-05-03,101.0,Southeastern
2015-05-10,24,2015-05-10,101.0,Southeastern
2015-05-17,17,2015-05-17,101.0,Southeastern
2015-05-24,21,2015-05-24,101.0,Southeastern
2015-05-31,26,2015-05-31,101.0,Southeastern
2015-06-07,20,2015-06-07,101.0,Southeastern
2015-06-14,22,2015-06-14,101.0,Southeastern
2015-06-21,33,2015-06-21,101.0,Southeastern
2015-06-28,29,2015-06-28,101.0,Southeastern
2015-07-05,32,2015-07-05,101.0,Southeastern
2015-07-12,35,2015-07-12,101.0,Southeastern
2015-07-19,21,2015-07-19,101.0,Southeastern
2015-07-26,26,2015-07-26,101.0,Southeastern
2015-08-02,19,2015-08-02,101.0,Southeastern
2015-08-09,18,2015-08-09,101.0,Southeastern
2015-08-16,22,2015-08-16,101.0,Southeastern
2015-08-23,20,2015-08-23,101.0,Southeastern
2015-08-30,25,2015-08-30,101.0,Southeastern
2015-09-06,19,2015-09-06,101.0,Southeastern
2015-09-13,30,2015-09-13,101.0,Southeastern
2015-09-20,21,2015-09-20,101.0,Southeastern
2015-09-27,19,2015-09-27,101.0,Southeastern
2015-10-04,20,2015-10-04,101.0,Southeastern
2015-10-11,23,2015-10-11,101.0,Southeastern
2015-10-18,18,2015-10-18,101.0,Southeastern
2015-10-25,20,2015-10-25,101.0,Southeastern
2015-11-01,16,2015-11-01,101.0,Southeastern
2015-11-08,23,2015-11-08,101.0,Southeastern
2015-11-15,30,2015-11-15,101.0,Southeastern
2015-11-22,22,2015-11-22,101.0,Southeastern
2015-11-29,19,2015-11-29,101.0,Southeastern
2015-12-06,24,2015-12-06,101.0,Southeastern
2015-12-13,29,2015-12-13,101.0,Southeastern
2015-12-20,13,2015-12-20,101.0,Southeastern
2015-12-27,32,2015-12-27,101.0,Southeastern
2016-01-03,23,2016-01-03,101.0,Southeastern
2016-01-10,30,2016-01-10,101.0,Southeastern
2016-01-17,35,2016-01-17,101.0,Southeastern
2016-01-24,32,2016-01-24,101.0,Southeastern
2016-01-31,23,2016-01-31,101.0,Southeastern
2016-02-07,23,2016-02-07,101.0,Southeastern
2016-02-14,19,2016-02-14,101.0,Southeastern
2016-02-21,16,2016-02-21,101.0,Southeastern
2016-02-28,25,2016-02-28,101.0,Southeastern
2016-03-06,39,2016-03-06,101.0,Southeastern
2016-03-13,31,2016-03-13,101.0,Southeastern
2016-03-20,39,2016-03-20,101.0,Southeastern
2016-03-27,28,2016-03-27,101.0,Southeastern
2016-04-03,21,2016-04-03,101.0,Southeastern
2016-04-10,21,2016-04-10,101.0,Southeastern
2016-04-17,20,2016-04-17,101.0,Southeastern
2016-04-24,30,2016-04-24,101.0,Southeastern
2016-05-01,16,2016-05-01,101.0,Southeastern
2016-05-08,16,2016-05-08,101.0,Southeastern
2016-05-15,10,2016-05-15,101.0,Southeastern
2016-05-22,22,2016-05-22,101.0,Southeastern
2016-05-29,28,2016-05-29,101.0,Southeastern
2016-06-05,32,2016-06-05,101.0,Southeastern
2016-06-12,20,2016-06-12,101.0,Southeastern
2016-06-19,19,2016-06-19,101.0,Southeastern
2016-06-26,22,2016-06-26,101.0,Southeastern
2016-07-03,22,2016-07-03,101.0,Southeastern
2016-07-10,14,2016-07-10,101.0,Southeastern
2016-07-17,21,2016-07-17,101.0,Southeastern
2016-07-24,8,2016-07-24,101.0,Southeastern
2016-07-31,26,2016-07-31,101.0,Southeastern
2016-08-07,22,2016-08-07,101.0,Southeastern
2016-08-14,25,2016-08-14,101.0,Southeastern
2016-08-21,18,2016-08-21,101.0,Southeastern
2016-08-28,18,2016-08-28,101.0,Southeastern
2016-09-04,23,2016-09-04,101.0,Southeastern
2016-09-11,19,2016-09-11,101.0,Southeastern
2016-09-18,14,2016-09-18,101.0,Southeastern
2016-09-25,19,2016-09-25,101.0,Southeastern
2016-10-02,22,2016-10-02,101.0,Southeastern
2016-10-09,19,2016-10-09,101.0,Southeastern
2016-10-16,18,2016-10-16,101.0,Southeastern
2016-10-23,15,2016-10-23,101.0,Southeastern
2016-10-30,16,2016-10-30,101.0,Southeastern
2016-11-06,11,2016-11-06,101.0,Southeastern
2016-11-13,21,2016-11-13,101.0,Southeastern
2016-11-20,18,2016-11-20,101.0,Southeastern
2016-11-27,19,2016-11-27,101.0,Southeastern
2016-12-04,17,2016-12-04,101.0,Southeastern
2016-12-11,25,2016-12-11,101.0,Southeastern
2016-12-18,23,2016-12-18,101.0,Southeastern
2016-12-25,18,2016-12-25,101.0,Southeastern
2017-01-01,24,2017-01-01,101.0,Southeastern
2017-01-08,15,2017-01-08,101.0,Southeastern
2017-01-15,21,2017-01-15,101.0,Southeastern
2017-01-22,23,2017-01-22,101.0,Southeastern
2017-01-29,24,2017-01-29,101.0,Southeastern
2017-02-05,19,2017-02-05,101.0,Southeastern
2017-02-12,30,2017-02-12,101.0,Southeastern
2017-02-19,28,2017-02-19,101.0,Southeastern
2017-02-26,25,2017-02-26,101.0,Southeastern
2017-03-05,31,2017-03-05,101.0,Southeastern
2017-03-12,18,2017-03-12,101.0,Southeastern
2017-03-19,27,2017-03-19,101.0,Southeastern
2017-03-26,15,2017-03-26,101.0,Southeastern
2017-04-02,29,2017-04-02,101.0,Southeastern
2017-04-09,24,2017-04-09,101.0,Southeastern
2017-04-16,18,2017-04-16,101.0,Southeastern
2017-04-23,15,2017-04-23,101.0,Southeastern
2017-04-30,12,2017-04-30,101.0,Southeastern
2017-05-07,21,2017-05-07,101.0,Southeastern
2017-05-14,26,2017-05-14,101.0,Southeastern
2017-05-21,12,2017-05-21,101.0,Southeastern
2017-05-28,17,2017-05-28,101.0,Southeastern
2017-06-04,34,2017-06-04,101.0,Southeastern
2017-06-11,21,2017-06-11,101.0,Southeastern
2017-06-18,39,2017-06-18,101.0,Southeastern
2017-06-25,25,2017-06-25,101.0,Southeastern
2017-07-02,37,2017-07-02,101.0,Southeastern
2017-07-09,44,2017-07-09,101.0,Southeastern
2017-07-16,36,2017-07-16,101.0,Southeastern
2017-07-23,41,2017-07-23,101.0,Southeastern
2017-07-30,30,2017-07-30,101.0,Southeastern
2017-08-06,38,2017-08-06,101.0,Southeastern
2017-08-13,31,2017-08-13,101.0,Southeastern
2017-08-20,31,2017-08-20,101.0,Southeastern
2017-08-27,32,2017-08-27,101.0,Southeastern
2017-09-03,28,2017-09-03,101.0,Southeastern
2017-09-10,26,2017-09-10,101.0,Southeastern
2017-09-17,39,2017-09-17,101.0,Southeastern
2017-09-24,30,2017-09-24,101.0,Southeastern
2017-10-01,32,2017-10-01,101.0,Southeastern
2017-10-08,28,2017-10-08,101.0,Southeastern
2017-10-15,29,2017-10-15,101.0,Southeastern
2017-10-22,23,2017-10-22,101.0,Southeastern
2017-10-29,24,2017-10-29,101.0,Southeastern
2017-11-05,28,2017-11-05,101.0,Southeastern
2017-11-12,24,2017-11-12,101.0,Southeastern
2017-11-19,15,2017-11-19,101.0,Southeastern
2017-11-26,21,2017-11-26,101.0,Southeastern
2017-12-03,21,2017-12-03,101.0,Southeastern
2017-12-10,35,2017-12-10,101.0,Southeastern
2017-12-17,29,2017-12-17,101.0,Southeastern
2017-12-24,25,2017-12-24,101.0,Southeastern
2017-12-31,22,2017-12-31,101.0,Southeastern
2018-01-07,18,2018-01-07,101.0,Southeastern
2018-01-14,23,2018-01-14,101.0,Southeastern
2018-01-21,19,2018-01-21,101.0,Southeastern
2018-01-28,19,2018-01-28,101.0,Southeastern
2018-02-04,20,2018-02-04,101.0,Southeastern
2018-02-11,26,2018-02-11,101.0,Southeastern
2018-02-18,18,2018-02-18,101.0,Southeastern
2018-02-25,19,2018-02-25,101.0,Southeastern
2018-03-04,17,2018-03-04,101.0,Southeastern
2018-03-11,22,2018-03-11,101.0,Southeastern
2018-03-18,26,2018-03-18,101.0,Southeastern
2018-03-25,19,2018-03-25,101.0,Southeastern
2018-04-01,20,2018-04-01,101.0,Southeastern
2018-04-08,21,2018-04-08,101.0,Southeastern
2018-04-15,19,2018-04-15,101.0,Southeastern
2018-04-22,27,2018-04-22,101.0,Southeastern
2018-04-29,16,2018-04-29,101.0,Southeastern
2018-05-06,21,2018-05-06,101.0,Southeastern
2018-05-13,23,2018-05-13,101.0,Southeastern
2018-05-20,16,2018-05-20,101.0,Southeastern
2018-05-27,23,2018-05-27,101.0,Southeastern
2018-06-03,31,2018-06-03,101.0,Southeastern
2018-06-10,26,2018-06-10,101.0,Southeastern
2018-06-17,20,2018-06-17,101.0,Southeastern
2018-06-24,19,2018-06-24,101.0,Southeastern
2018-07-01,33,2018-07-01,101.0,Southeastern
2018-07-08,32,2018-07-08,101.0,Southeastern
2018-07-15,23,2018-07-15,101.0,Southeastern
2018-07-22,24,2018-07-22,101.0,Southeastern
2018-07-29,13,2018-07-29,101.0,Southeastern
2018-08-05,17,2018-08-05,101.0,Southeastern
2018-08-12,19,2018-08-12,101.0,Southeastern
2018-08-19,20,2018-08-19,101.0,Southeastern
2018-08-26,22,2018-08-26,101.0,Southeastern
2018-09-02,11,2018-09-02,101.0,Southeastern
2018-09-09,23,2018-09-09,101.0,Southeastern
2018-09-16,23,2018-09-16,101.0,Southeastern
2018-09-23,30,2018-09-23,101.0,Southeastern
2018-09-30,23,2018-09-30,101.0,Southeastern
2018-10-07,32,2018-10-07,101.0,Southeastern
2018-10-14,23,2018-10-14,101.0,Southeastern
2018-10-21,21,2018-10-21,101.0,Southeastern
2018-10-28,24,2018-10-28,101.0,Southeastern
2018-11-04,15,2018-11-04,101.0,Southeastern
2018-11-11,16,2018-11-11,101.0,Southeastern
2018-11-18,12,2018-11-18,101.0,Southeastern
2018-11-25,17,2018-11-25,101.0,Southeastern
2018-12-02,22,2018-12-02,101.0,Southeastern
2018-12-09,14,2018-12-09,101.0,Southeastern
2018-12-16,31,2018-12-16,101.0,Southeastern
2018-12-23,20,2018-12-23,101.0,Southeastern
2018-12-30,21,2018-12-30,101.0,Southeastern
2019-01-06,3,2019-01-06,101.0,Southeastern
2013-07-07,59,2013-07-07,1203.0,Eastern
2013-07-14,44,2013-07-14,1203.0,Eastern
2013-07-21,87,2013-07-21,1203.0,Eastern
2013-07-28,66,2013-07-28,1203.0,Eastern
2013-08-04,57,2013-08-04,1203.0,Eastern
2013-08-11,66,2013-08-11,1203.0,Eastern
2013-08-18,66,2013-08-18,1203.0,Eastern
2013-08-25,60,2013-08-25,1203.0,Eastern
2013-09-01,59,2013-09-01,1203.0,Eastern
2013-09-08,60,2013-09-08,1203.0,Eastern
2013-09-15,55,2013-09-15,1203.0,Eastern
2013-09-22,73,2013-09-22,1203.0,Eastern
2013-09-29,65,2013-09-29,1203.0,Eastern
2013-10-06,64,2013-10-06,1203.0,Eastern
2013-10-13,54,2013-10-13,1203.0,Eastern
2013-10-20,57,2013-10-20,1203.0,Eastern
2013-10-27,34,2013-10-27,1203.0,Eastern
2013-11-03,54,2013-11-03,1203.0,Eastern
2013-11-10,48,2013-11-10,1203.0,Eastern
2013-11-17,46,2013-11-17,1203.0,Eastern
2013-11-24,47,2013-11-24,1203.0,Eastern
2013-12-01,34,2013-12-01,1203.0,Eastern
2013-12-08,41,2013-12-08,1203.0,Eastern
2013-12-15,38,2013-12-15,1203.0,Eastern
2013-12-22,56,2013-12-22,1203.0,Eastern
2013-12-29,59,2013-12-29,1203.0,Eastern
2014-01-05,35,2014-01-05,1203.0,Eastern
2014-01-12,51,2014-01-12,1203.0,Eastern
2014-01-19,46,2014-01-19,1203.0,Eastern
2014-01-26,45,2014-01-26,1203.0,Eastern
2014-02-02,59,2014-02-02,1203.0,Eastern
2014-02-09,35,2014-02-09,1203.0,Eastern
2014-02-16,43,2014-02-16,1203.0,Eastern
2014-02-23,44,2014-02-23,1203.0,Eastern
2014-03-02,61,2014-03-02,1203.0,Eastern
2014-03-09,54,2014-03-09,1203.0,Eastern
2014-03-16,51,2014-03-16,1203.0,Eastern
2014-03-23,59,2014-03-23,1203.0,Eastern
2014-03-30,59,2014-03-30,1203.0,Eastern
2014-04-06,68,2014-04-06,1203.0,Eastern
2014-04-13,75,2014-04-13,1203.0,Eastern
2014-04-20,70,2014-04-20,1203.0,Eastern
2014-04-27,84,2014-04-27,1203.0,Eastern
2014-05-04,57,2014-05-04,1203.0,Eastern
2014-05-11,82,2014-05-11,1203.0,Eastern
2014-05-18,159,2014-05-18,1203.0,Eastern
2014-05-25,83,2014-05-25,1203.0,Eastern
2014-06-01,59,2014-06-01,1203.0,Eastern
2014-06-08,76,2014-06-08,1203.0,Eastern
2014-06-15,76,2014-06-15,1203.0,Eastern
2014-06-22,72,2014-06-22,1203.0,Eastern
2014-06-29,60,2014-06-29,1203.0,Eastern
2014-07-06,69,2014-07-06,1203.0,Eastern
2014-07-13,41,2014-07-13,1203.0,Eastern
2014-07-20,60,2014-07-20,1203.0,Eastern
2014-07-27,87,2014-07-27,1203.0,Eastern
2014-08-03,77,2014-08-03,1203.0,Eastern
2014-08-10,69,2014-08-10,1203.0,Eastern
2014-08-17,61,2014-08-17,1203.0,Eastern
2014-08-24,66,2014-08-24,1203.0,Eastern
2014-08-31,73,2014-08-31,1203.0,Eastern
2014-09-07,56,2014-09-07,1203.0,Eastern
2014-09-14,67,2014-09-14,1203.0,Eastern
2014-09-21,79,2014-09-21,1203.0,Eastern
2014-09-28,54,2014-09-28,1203.0,Eastern
2014-10-05,42,2014-10-05,1203.0,Eastern
2014-10-12,52,2014-10-12,1203.0,Eastern
2014-10-19,60,2014-10-19,1203.0,Eastern
2014-10-26,62,2014-10-26,1203.0,Eastern
2014-11-02,46,2014-11-02,1203.0,Eastern
2014-11-09,51,2014-11-09,1203.0,Eastern
2014-11-16,43,2014-11-16,1203.0,Eastern
2014-11-23,61,2014-11-23,1203.0,Eastern
2014-11-30,45,2014-11-30,1203.0,Eastern
2014-12-07,48,2014-12-07,1203.0,Eastern
2014-12-14,61,2014-12-14,1203.0,Eastern
2014-12-21,68,2014-12-21,1203.0,Eastern
2014-12-28,48,2014-12-28,1203.0,Eastern
2015-01-04,47,2015-01-04,1203.0,Eastern
2015-01-11,43,2015-01-11,1203.0,Eastern
2015-01-18,42,2015-01-18,1203.0,Eastern
2015-01-25,45,2015-01-25,1203.0,Eastern
2015-02-01,53,2015-02-01,1203.0,Eastern
2015-02-08,46,2015-02-08,1203.0,Eastern
2015-02-15,39,2015-02-15,1203.0,Eastern
2015-02-22,26,2015-02-22,1203.0,Eastern
2015-03-01,42,2015-03-01,1203.0,Eastern
2015-03-08,41,2015-03-08,1203.0,Eastern
2015-03-15,44,2015-03-15,1203.0,Eastern
2015-03-22,73,2015-03-22,1203.0,Eastern
2015-03-29,49,2015-03-29,1203.0,Eastern
2015-04-05,69,2015-04-05,1203.0,Eastern
2015-04-12,51,2015-04-12,1203.0,Eastern
2015-04-19,72,2015-04-19,1203.0,Eastern
2015-04-26,56,2015-04-26,1203.0,Eastern
2015-05-03,66,2015-05-03,1203.0,Eastern
2015-05-10,67,2015-05-10,1203.0,Eastern
2015-05-17,64,2015-05-17,1203.0,Eastern
2015-05-24,46,2015-05-24,1203.0,Eastern
2015-05-31,60,2015-05-31,1203.0,Eastern
2015-06-07,69,2015-06-07,1203.0,Eastern
2015-06-14,59,2015-06-14,1203.0,Eastern
2015-06-21,48,2015-06-21,1203.0,Eastern
2015-06-28,84,2015-06-28,1203.0,Eastern
2015-07-05,101,2015-07-05,1203.0,Eastern
2015-07-12,85,2015-07-12,1203.0,Eastern
2015-07-19,103,2015-07-19,1203.0,Eastern
2015-07-26,94,2015-07-26,1203.0,Eastern
2015-08-02,91,2015-08-02,1203.0,Eastern
2015-08-09,93,2015-08-09,1203.0,Eastern
2015-08-16,72,2015-08-16,1203.0,Eastern
2015-08-23,96,2015-08-23,1203.0,Eastern
2015-08-30,79,2015-08-30,1203.0,Eastern
2015-09-06,98,2015-09-06,1203.0,Eastern
2015-09-13,88,2015-09-13,1203.0,Eastern
2015-09-20,79,2015-09-20,1203.0,Eastern
2015-09-27,80,2015-09-27,1203.0,Eastern
2015-10-04,90,2015-10-04,1203.0,Eastern
2015-10-11,192,2015-10-11,1203.0,Eastern
2015-10-18,100,2015-10-18,1203.0,Eastern
2015-10-25,77,2015-10-25,1203.0,Eastern
2015-11-01,74,2015-11-01,1203.0,Eastern
2015-11-08,75,2015-11-08,1203.0,Eastern
2015-11-15,52,2015-11-15,1203.0,Eastern
2015-11-22,64,2015-11-22,1203.0,Eastern
2015-11-29,67,2015-11-29,1203.0,Eastern
2015-12-06,86,2015-12-06,1203.0,Eastern
2015-12-13,89,2015-12-13,1203.0,Eastern
2015-12-20,73,2015-12-20,1203.0,Eastern
2015-12-27,91,2015-12-27,1203.0,Eastern
2016-01-03,78,2016-01-03,1203.0,Eastern
2016-01-10,72,2016-01-10,1203.0,Eastern
2016-01-17,87,2016-01-17,1203.0,Eastern
2016-01-24,76,2016-01-24,1203.0,Eastern
2016-01-31,100,2016-01-31,1203.0,Eastern
2016-02-07,96,2016-02-07,1203.0,Eastern
2016-02-14,69,2016-02-14,1203.0,Eastern
2016-02-21,79,2016-02-21,1203.0,Eastern
2016-02-28,72,2016-02-28,1203.0,Eastern
2016-03-06,85,2016-03-06,1203.0,Eastern
2016-03-13,74,2016-03-13,1203.0,Eastern
2016-03-20,83,2016-03-20,1203.0,Eastern
2016-03-27,91,2016-03-27,1203.0,Eastern
2016-04-03,104,2016-04-03,1203.0,Eastern
2016-04-10,86,2016-04-10,1203.0,Eastern
2016-04-17,101,2016-04-17,1203.0,Eastern
2016-04-24,120,2016-04-24,1203.0,Eastern
2016-05-01,114,2016-05-01,1203.0,Eastern
2016-05-08,97,2016-05-08,1203.0,Eastern
2016-05-15,93,2016-05-15,1203.0,Eastern
2016-05-22,97,2016-05-22,1203.0,Eastern
2016-05-29,109,2016-05-29,1203.0,Eastern
2016-06-05,98,2016-06-05,1203.0,Eastern
2016-06-12,85,2016-06-12,1203.0,Eastern
2016-06-19,89,2016-06-19,1203.0,Eastern
2016-06-26,98,2016-06-26,1203.0,Eastern
2016-07-03,84,2016-07-03,1203.0,Eastern
2016-07-10,85,2016-07-10,1203.0,Eastern
2016-07-17,71,2016-07-17,1203.0,Eastern
2016-07-24,85,2016-07-24,1203.0,Eastern
2016-07-31,89,2016-07-31,1203.0,Eastern
2016-08-07,93,2016-08-07,1203.0,Eastern
2016-08-14,110,2016-08-14,1203.0,Eastern
2016-08-21,82,2016-08-21,1203.0,Eastern
2016-08-28,98,2016-08-28,1203.0,Eastern
2016-09-04,73,2016-09-04,1203.0,Eastern
2016-09-11,95,2016-09-11,1203.0,Eastern
2016-09-18,76,2016-09-18,1203.0,Eastern
2016-09-25,88,2016-09-25,1203.0,Eastern
2016-10-02,89,2016-10-02,1203.0,Eastern
2016-10-09,58,2016-10-09,1203.0,Eastern
2016-10-16,106,2016-10-16,1203.0,Eastern
2016-10-23,66,2016-10-23,1203.0,Eastern
2016-10-30,71,2016-10-30,1203.0,Eastern
2016-11-06,86,2016-11-06,1203.0,Eastern
2016-11-13,57,2016-11-13,1203.0,Eastern
2016-11-20,62,2016-11-20,1203.0,Eastern
2016-11-27,81,2016-11-27,1203.0,Eastern
2016-12-04,63,2016-12-04,1203.0,Eastern
2016-12-11,61,2016-12-11,1203.0,Eastern
2016-12-18,43,2016-12-18,1203.0,Eastern
2016-12-25,66,2016-12-25,1203.0,Eastern
2017-01-01,46,2017-01-01,1203.0,Eastern
2017-01-08,62,2017-01-08,1203.0,Eastern
2017-01-15,64,2017-01-15,1203.0,Eastern
2017-01-22,61,2017-01-22,1203.0,Eastern
2017-01-29,75,2017-01-29,1203.0,Eastern
2017-02-05,79,2017-02-05,1203.0,Eastern
2017-02-12,78,2017-02-12,1203.0,Eastern
2017-02-19,62,2017-02-19,1203.0,Eastern
2017-02-26,61,2017-02-26,1203.0,Eastern
2017-03-05,69,2017-03-05,1203.0,Eastern
2017-03-12,69,2017-03-12,1203.0,Eastern
2017-03-19,66,2017-03-19,1203.0,Eastern
2017-03-26,89,2017-03-26,1203.0,Eastern
2017-04-02,72,2017-04-02,1203.0,Eastern
2017-04-09,81,2017-04-09,1203.0,Eastern
2017-04-16,96,2017-04-16,1203.0,Eastern
2017-04-23,68,2017-04-23,1203.0,Eastern
2017-04-30,102,2017-04-30,1203.0,Eastern
2017-05-07,102,2017-05-07,1203.0,Eastern
2017-05-14,69,2017-05-14,1203.0,Eastern
2017-05-21,86,2017-05-21,1203.0,Eastern
2017-05-28,85,2017-05-28,1203.0,Eastern
2017-06-04,76,2017-06-04,1203.0,Eastern
2017-06-11,81,2017-06-11,1203.0,Eastern
2017-06-18,74,2017-06-18,1203.0,Eastern
2017-06-25,66,2017-06-25,1203.0,Eastern
2017-07-02,79,2017-07-02,1203.0,Eastern
2017-07-09,78,2017-07-09,1203.0,Eastern
2017-07-16,69,2017-07-16,1203.0,Eastern
2017-07-23,55,2017-07-23,1203.0,Eastern
2017-07-30,85,2017-07-30,1203.0,Eastern
2017-08-06,67,2017-08-06,1203.0,Eastern
2017-08-13,63,2017-08-13,1203.0,Eastern
2017-08-20,78,2017-08-20,1203.0,Eastern
2017-08-27,64,2017-08-27,1203.0,Eastern
2017-09-03,93,2017-09-03,1203.0,Eastern
2017-09-10,84,2017-09-10,1203.0,Eastern
2017-09-17,68,2017-09-17,1203.0,Eastern
2017-09-24,90,2017-09-24,1203.0,Eastern
2017-10-01,98,2017-10-01,1203.0,Eastern
2017-10-08,99,2017-10-08,1203.0,Eastern
2017-10-15,98,2017-10-15,1203.0,Eastern
2017-10-22,84,2017-10-22,1203.0,Eastern
2017-10-29,68,2017-10-29,1203.0,Eastern
2017-11-05,66,2017-11-05,1203.0,Eastern
2017-11-12,73,2017-11-12,1203.0,Eastern
2017-11-19,69,2017-11-19,1203.0,Eastern
2017-11-26,80,2017-11-26,1203.0,Eastern
2017-12-03,68,2017-12-03,1203.0,Eastern
2017-12-10,75,2017-12-10,1203.0,Eastern
2017-12-17,69,2017-12-17,1203.0,Eastern
2017-12-24,79,2017-12-24,1203.0,Eastern
2017-12-31,80,2017-12-31,1203.0,Eastern
2018-01-07,60,2018-01-07,1203.0,Eastern
2018-01-14,77,2018-01-14,1203.0,Eastern
2018-01-21,80,2018-01-21,1203.0,Eastern
2018-01-28,122,2018-01-28,1203.0,Eastern
2018-02-04,83,2018-02-04,1203.0,Eastern
2018-02-11,80,2018-02-11,1203.0,Eastern
2018-02-18,103,2018-02-18,1203.0,Eastern
2018-02-25,95,2018-02-25,1203.0,Eastern
2018-03-04,99,2018-03-04,1203.0,Eastern
2018-03-11,97,2018-03-11,1203.0,Eastern
2018-03-18,80,2018-03-18,1203.0,Eastern
2018-03-25,74,2018-03-25,1203.0,Eastern
2018-04-01,95,2018-04-01,1203.0,Eastern
2018-04-08,84,2018-04-08,1203.0,Eastern
2018-04-15,89,2018-04-15,1203.0,Eastern
2018-04-22,66,2018-04-22,1203.0,Eastern
2018-04-29,71,2018-04-29,1203.0,Eastern
2018-05-06,105,2018-05-06,1203.0,Eastern
2018-05-13,99,2018-05-13,1203.0,Eastern
2018-05-20,82,2018-05-20,1203.0,Eastern
2018-05-27,94,2018-05-27,1203.0,Eastern
2018-06-03,110,2018-06-03,1203.0,Eastern
2018-06-10,95,2018-06-10,1203.0,Eastern
2018-06-17,103,2018-06-17,1203.0,Eastern
2018-06-24,87,2018-06-24,1203.0,Eastern
2018-07-01,85,2018-07-01,1203.0,Eastern
2018-07-08,88,2018-07-08,1203.0,Eastern
2018-07-15,91,2018-07-15,1203.0,Eastern
2018-07-22,85,2018-07-22,1203.0,Eastern
2018-07-29,79,2018-07-29,1203.0,Eastern
2018-08-05,81,2018-08-05,1203.0,Eastern
2018-08-12,77,2018-08-12,1203.0,Eastern
2018-08-19,81,2018-08-19,1203.0,Eastern
2018-08-26,81,2018-08-26,1203.0,Eastern
2018-09-02,84,2018-09-02,1203.0,Eastern
2018-09-09,92,2018-09-09,1203.0,Eastern
2018-09-16,78,2018-09-16,1203.0,Eastern
2018-09-23,97,2018-09-23,1203.0,Eastern
2018-09-30,77,2018-09-30,1203.0,Eastern
2018-10-07,88,2018-10-07,1203.0,Eastern
2018-10-14,75,2018-10-14,1203.0,Eastern
2018-10-21,68,2018-10-21,1203.0,Eastern
2018-10-28,86,2018-10-28,1203.0,Eastern
2018-11-04,92,2018-11-04,1203.0,Eastern
2018-11-11,77,2018-11-11,1203.0,Eastern
2018-11-18,82,2018-11-18,1203.0,Eastern
2018-11-25,59,2018-11-25,1203.0,Eastern
2018-12-02,65,2018-12-02,1203.0,Eastern
2018-12-09,74,2018-12-09,1203.0,Eastern
2018-12-16,81,2018-12-16,1203.0,Eastern
2018-12-23,69,2018-12-23,1203.0,Eastern
2018-12-30,38,2018-12-30,1203.0,Eastern
2019-01-06,8,2019-01-06,1203.0,Eastern
2013-07-07,109,2013-07-07,1513.0,Northwestern
2013-07-14,83,2013-07-14,1513.0,Northwestern
2013-07-21,105,2013-07-21,1513.0,Northwestern
2013-07-28,67,2013-07-28,1513.0,Northwestern
2013-08-04,103,2013-08-04,1513.0,Northwestern
2013-08-11,102,2013-08-11,1513.0,Northwestern
